entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Daily Mail,Neutral,0,141823687,-27086553,804,176398,2180061715,2180061715,[TikTok](https://www.tiktok.com/@dailymail)
Dylan Page,Neutral,2,48707112,9489061,66,737987,416200107,416200107,[TikTok](https://www.tiktok.com/@dylan.page)
Carlos Eduardo Espina,Left-Leaning,10,39590913,17130188,652,60722,643043445,643043445,[TikTok](https://tiktok.com/@carlos_eduardo_espina)
Aaron Parnas,Left-Leaning,-2,38543533,-14685073,353,109188,306696968,306696968,[TikTok](https://tiktok.com/@aaronparnas1)
NBC News,Neutral,3,37516943,4830741,648,57897,529228779,529228779,[TikTok](https://tiktok.com/@nbcnews)
BBC News,Neutral,5,35473663,9322810,489,72543,518983315,518983315,[TikTok](https://www.tiktok.com/@bbcnews)
ABC News,Neutral,-4,34935532,-4699002,400,87339,567286813,567286813,[TikTok](https://www.tiktok.com/@abcnews)
Metro,Neutral,4,29680956,4497435,291,101996,446355186,446355186,[TikTok](https://tiktok.com/@metrouk)
Fox News,Right-Leaning,6,27202097,5749959,1211,22463,581445003,581445003,[TikTok](https://tiktok.com/@foxnews)
CBS News,Neutral,-4,27110270,-9547468,534,50768,396231043,396231043,"[TikTok](https://tiktok.com/@cbsnews), [TikTok](https://www.tiktok.com/@cbs)"
The Democrats,Left-Leaning,13,21641802,11825317,96,225435,139594463,139594463,[TikTok](https://tiktok.com/@democrats)
CNN,Neutral,2,17281542,-4923118,513,33687,283874380,283874380,[TikTok](https://tiktok.com/@cnn)
LatinUS,Neutral,3,16692648,1756534,460,36288,282440363,282440363,[TikTok](https://www.tiktok.com/@latinus_us)
Al Jazeera English,Neutral,-9,16511914,-22124444,363,45487,208583268,208583268,[TikTok](https://tiktok.com/@aljazeeraenglish)
Courier,Left-Leaning,-6,15266069,-17358410,230,66374,147503954,147503954,[TikTok](https://tiktok.com/@couriernewsroom)
MS NOW,Left-Leaning,-9,14791620,-19565229,318,46515,185917989,185917989,[TikTok](https://www.tiktok.com/@msnow)
NY Post,Right-Leaning,0,13266399,-1440321,440,30151,286267119,286267119,[TikTok](https://www.tiktok.com/@nypost)
Brut America,Neutral,0,10726320,-3833894,281,38172,179844084,179844084,[TikTok](https://tiktok.com/@brutamerica)
NowThis,Left-Leaning,1,10207444,-3338959,105,97214,89329938,89329938,[TikTok](https://www.tiktok.com/@nowthisimpact)
Spencer Spencewuah,Left-Leaning,66,9986144,8262633,37,269896,39321188,39321188,[TikTok](https://www.tiktok.com/@spencewuah)
Pink News,Left-Leaning,13,9679821,3590163,225,43021,118628086,118628086,[TikTok](https://tiktok.com/@pinknews)
The Daily Show,Left-Leaning,0,9580235,-1985183,114,84037,77319216,77319216,[TikTok](https://tiktok.com/@thedailyshow)
The Late Show with Stephen Colbert,Left-Leaning,12,8810791,2841313,80,110135,70493277,70493277,[TikTok](https://www.tiktok.com/@colbertlateshow)
Gavin Newsom,Left-Leaning,-14,7899307,-23315256,40,197483,54770581,54770581,"[TikTok](https://www.tiktok.com/@cagovernor), [TikTok](https://www.tiktok.com/@gavinnewsom)"
Alex Pearlman,Left-Leaning,32,7155327,4220045,20,357766,37537638,37537638,[TikTok](https://tiktok.com/@pearlmania500)
CBS Mornings,Neutral,-7,7063883,-6943237,410,17229,114767249,114767249,[TikTok](https://tiktok.com/@cbsmornings)
Sky News,Neutral,6,6845056,666686,615,11130,127548029,127548029,[TikTok](https://tiktok.com/@skynews)
Team Trump,Right-Leaning,-5,6551672,-4738515,47,139397,69368683,69368683,[TikTok](https://www.tiktok.com/@teamtrump)
Philip DeFranco,Left-Leaning,-8,6379254,-6770198,51,125083,46171675,46171675,"[TikTok](https://www.tiktok.com/@pdspolitics), [TikTok](https://www.tiktok.com/@philipdefranco)"
CTVNews,Neutral,-5,6074304,-3469252,512,11864,129744677,129744677,[TikTok](https://www.tiktok.com/@ctvnews)
Newsweek,Neutral,6,5370406,-577858,286,18778,96920615,96920615,[TikTok](https://tiktok.com/@newsweek)
AJ+,Left-Leaning,48,5240666,3315703,106,49440,48386798,48386798,[TikTok](https://www.tiktok.com/@ajplus)
MeidasTouch,Left-Leaning,-5,5093542,-2109114,184,27682,33794469,33794469,[TikTok](https://tiktok.com/@meidastouch)
Univision Noticias,Neutral,197,4567248,4257453,285,16025,145119937,145119937,[TikTok](https://www.tiktok.com/@uninoticias)
TizzyEnt,Left-Leaning,4,4526228,-927874,51,88750,33609700,33609700,[TikTok](https://tiktok.com/@tizzyent)
Kamala Harris,Left-Leaning,,4514803,,3,1504934,18700000,18700000,[TikTok](https://www.tiktok.com/@kamalaharris)
Charlie Kirk,Right-Leaning,6,4144727,-667915,90,46053,45458629,45458629,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
James Talarico,Left-Leaning,,4068538,,3,1356179,19082689,19082689,[TikTok](https://www.tiktok.com/@jamestalarico)
NBC Bay Area,Neutral,37,3506616,1520162,273,12845,45689580,45689580,[TikTok](https://www.tiktok.com/@nbcbayarea)
Hawk Podcast,Left-Leaning,4,3447676,-1297392,284,12140,24116270,24116270,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Middle East Eye,Neutral,-10,3429755,-3442820,204,16813,36326437,36326437,[TikTok](https://www.tiktok.com/@middleeasteye)
TRT World,Neutral,12,3294378,54654,219,15043,33197994,33197994,[TikTok](https://www.tiktok.com/@trtworld)
Harry Sisson,Left-Leaning,4,3272025,-856378,101,32396,24178105,24178105,[TikTok](https://tiktok.com/@harryjsisson)
CBS Evening News,Neutral,14,3113300,231902,146,21324,52540799,52540799,[TikTok](https://tiktok.com/@cbseveningnews)
LiveNOW from FOX,Right-Leaning,-15,3103265,-3958692,183,16958,79565908,79565908,[TikTok](https://tiktok.com/@livenowfox)
Under the Desk News,Left-Leaning,-6,3096926,-2280198,45,68821,14825943,14825943,[TikTok](https://tiktok.com/@underthedesknews)
ABC News Live,Neutral,59,3015877,1731784,209,14430,39961873,39961873,[TikTok](https://tiktok.com/@abcnewslive)
The Independent,Neutral,-19,2844437,-4353064,265,10734,70310308,70310308,[TikTok](https://www.tiktok.com/@independent)
The New York Times,Neutral,7,2813767,-268542,154,18271,33154032,33154032,[TikTok](https://tiktok.com/@nytimes)
Dean Withers,Left-Leaning,-24,2754921,-5586846,10,275492,16374100,16374100,[TikTok](https://www.tiktok.com/@itsdeaann)
Lisandra Vazquez,Left-Leaning,-3,2743136,-1319418,89,30822,15689402,15689402,[TikTok](https://tiktok.com/@lisandravcomedy)
ABC World News Tonight,Neutral,-14,2680364,-3223398,148,18111,54123300,54123300,[TikTok](https://www.tiktok.com/@abcworldnews)
The News Movement,Neutral,6,2639554,-70891,266,9923,43546526,43546526,[TikTok](https://www.tiktok.com/@thenewsmovement)
Reuters,Neutral,-1,2522154,-834041,239,10553,64526661,64526661,[TikTok](https://www.tiktok.com/@reuters)
Brian Tyler Cohen,Left-Leaning,-10,2511458,-1857213,134,18742,20528251,20528251,[TikTok](https://tiktok.com/@briantylercohen)
Candace Owens,Right-Leaning,-5,2454158,-979745,35,70119,23086425,23086425,[TikTok](https://www.tiktok.com/@candaceoshow)
News Nation,Neutral,-5,2418786,-956675,254,9523,53175943,53175943,[TikTok](https://www.tiktok.com/@newsnationnow)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,16,2362927,356978,72,32818,8629535,8629535,[TikTok](https://www.tiktok.com/@travelingnurse)
Good Trouble - Sam Rosenholtz,Left-Leaning,13,2326034,243633,40,58151,12614187,12614187,[TikTok](https://www.tiktok.com/@goodtrouble_)
Politico Mexico,Neutral,390,2303608,2275239,265,8693,29453111,29453111,[TikTok](https://tiktok.com/@politicomx)
Lisa Remillard,Neutral,6,2244007,-112445,18,124667,29643994,29643994,[TikTok](https://tiktok.com/@lisaremillard)
Benjamín Zamora,Neutral,114,2167733,1639951,135,16057,43101100,43101100,[TikTok](https://tiktok.com/@benjaminzamoratv)
David Pakman Show,Left-Leaning,47,2111602,894683,168,12569,21479199,21479199,[TikTok](https://tiktok.com/@davidpakmanshow)
Your Favorite Guy,Left-Leaning,24,2084412,453196,62,33620,11053347,11053347,[TikTok](https://tiktok.com/@yourfavoriteguy)
Hal for NY,Left-Leaning,-5,2038826,-591700,70,29126,20574900,20574900,[TikTok](https://www.tiktok.com/@hal_for_ny__)
letsdiscusssomething,Left-Leaning,439,2025523,2010956,37,54744,11778618,11778618,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Sam Schmir,Left-Leaning,,1958282,,3,652761,5728100,5728100,[TikTok](https://www.tiktok.com/@meatball)
Elijah - elijaaahhhhe,Left-Leaning,33,1957502,636304,142,13785,9126772,9126772,[TikTok](https://www.tiktok.com/@elijaaahhhhe)
ItsLuke,Left-Leaning,16,1898869,168261,28,67817,7005775,7005775,[TikTok](https://www.tiktok.com/@itsluke7)
Dannie D,Left-Leaning,-38,1893861,-4978612,174,10884,12013530,12013530,[TikTok](https://tiktok.com/@dannied01)
Dash Dobrofsky,Left-Leaning,45,1872676,739962,13,144052,11390346,11390346,[TikTok](https://www.tiktok.com/@dashdobrofsky)
NBC South Florida,Neutral,18,1728276,245465,141,12257,32709665,32709665,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
NPR,Neutral,149,1724547,1394011,50,34491,11069835,11069835,[TikTok](https://www.tiktok.com/@npr)
Chris Glover - Generic Art Dad,Left-Leaning,45,1685163,615970,21,80246,8281169,8281169,[TikTok](https://tiktok.com/@genericartdad)
Chris Valenti,Left-Leaning,335,1636043,1590854,74,22109,7382001,7382001,[TikTok](https://www.tiktok.com/@valentivideos.alt)
PBS News Hour,Neutral,7,1597749,-271821,348,4591,17101871,17101871,[TikTok](https://tiktok.com/@pbsnews)
ABC7 LA,Neutral,-35,1564397,-3533913,50,31288,22946324,22946324,[TikTok](https://www.tiktok.com/@abc7la)
Marcus DiPaola,Neutral,-37,1534227,-3765359,48,31963,12926410,12926410,[TikTok](https://tiktok.com/@marcus.dipaola)
CFH Unfiltered,Left-Leaning,-14,1518397,-852078,18,84355,9460175,9460175,[TikTok](https://tiktok.com/@cfh.unfiltered)
Silent Middle Child,Left-Leaning,-30,1496991,-2221655,23,65087,10347225,10347225,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
CNBC,Neutral,-19,1476352,-1079260,674,2190,43884252,43884252,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
The Tennessee Holler,Left-Leaning,7,1454492,-64798,468,3108,14395170,14395170,[TikTok](https://www.tiktok.com/@thetnholler)
Zohran Mamdani,Left-Leaning,-2,1423807,-497748,13,109524,9835900,9835900,[TikTok](https://www.tiktok.com/@zohran_k_mamdani)
Maxwell Frost,Left-Leaning,160,1418232,1140512,18,78791,6053983,6053983,"[TikTok](https://tiktok.com/@repmaxwellfrost), [TikTok](https://www.tiktok.com/@repmaxwellfrost)"
Tell Williams,Left-Leaning,-24,1371101,-1216652,42,32645,8403865,8403865,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
Hello America,Right-Leaning,10,1328509,-73118,294,4519,9326958,9326958,[TikTok](https://tiktok.com/@helloamericasup)
ABC7 Chicago,Neutral,-51,1326061,-4627779,147,9021,19959383,19959383,[TikTok](https://www.tiktok.com/@abc7chicago)
Tucker Carlson Network,Right-Leaning,11,1295608,-35999,52,24916,16041627,16041627,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
More Perfect Union,Left-Leaning,81,1285414,734432,64,20085,8232219,8232219,[TikTok](https://tiktok.com/@moreperfectunion)
Megyn Kelly,Right-Leaning,85,1242654,712813,81,15341,17611562,17611562,[TikTok](https://www.tiktok.com/@megynkellyshow)
Da’Vion Tatum,Left-Leaning,120,1226854,855942,74,16579,4246927,4246927,[TikTok](https://www.tiktok.com/@iamdaviontatum)
Isaiah Martin,Left-Leaning,185,1200540,997944,56,21438,5008139,5008139,[TikTok](https://tiktok.com/@isaiahrmartin)
Andra Berghoff,Left-Leaning,60,1191532,492197,40,29788,8189848,8189848,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Walter Masterson,Left-Leaning,17,1179324,-35822,12,98277,7792900,7792900,[TikTok](https://www.tiktok.com/@waltermasterson)
Tucker Carlson,Right-Leaning,-46,1172322,-2596860,25,46893,15059583,15059583,[TikTok](https://tiktok.com/@tuckercarlson)
Greg Johnstone,Left-Leaning,-14,1162035,-731546,17,68355,6533500,6533500,[TikTok](https://tiktok.com/@johnstone.gregory)
Nessa Diosdado,Left-Leaning,-6,1158787,-308906,25,46351,5511487,5511487,[TikTok](https://www.tiktok.com/@nessadiosdado)
The Associated Press (AP),Neutral,9,1113192,-152645,171,6510,18292079,18292079,[TikTok](https://tiktok.com/@apnews)
Ohhh That’s Rich,Left-Leaning,16,1112845,-23749,39,28534,6423505,6423505,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Democratic Governors Association (DGA),Left-Leaning,17,1110501,-17607,34,32662,6209488,6209488,[TikTok](https://tiktok.com/@demgovs)
NBC Washington,Neutral,54,1094864,405263,144,7603,18164793,18164793,[TikTok](https://www.tiktok.com/@nbcwashington)
BloxCast,Neutral,7,1068929,-149865,45,23754,8700746,8700746,[TikTok](https://www.tiktok.com/@bloxcast_)
Brad Doggett,Left-Leaning,38,1052136,244244,40,26303,5075323,5075323,[TikTok](https://www.tiktok.com/@brad.doggett)
Andr3wsky,Left-Leaning,0,1029574,-267818,24,42899,4139402,4139402,[TikTok](https://www.tiktok.com/@andr3wsky)
Clarkson Lawson,Right-Leaning,-5,1010484,-316825,15,67366,6601500,6601500,[TikTok](https://tiktok.com/@clarksonlawson)
Tom Morris - Stay at Home Tom,Left-Leaning,280,1000158,937676,4,250040,3336919,3336919,[TikTok](https://www.tiktok.com/@stay.at.home.tomm)
flowerlovingcrybaby,Left-Leaning,,951514,,6,158586,6688507,6688507,[TikTok](https://www.tiktok.com/@flowerlovingcrybaby)
Hope Walz,Left-Leaning,65,942099,399317,38,24792,3908095,3908095,[TikTok](https://www.tiktok.com/@hopewalz)
Joshua Doss,Left-Leaning,266,936377,864694,8,117047,3596615,3596615,[TikTok](https://www.tiktok.com/@doss.discourse)
USA Today,Neutral,-31,927659,-999860,181,5125,20345007,20345007,[TikTok](https://www.tiktok.com/@usatoday)
The Nature Conservancy,Left-Leaning,631,909816,909440,2,454908,3700857,3700857,[TikTok](https://www.tiktok.com/@thenatureconservancy)
Chris Mowrey,Left-Leaning,227,908910,796204,24,37871,3732490,3732490,[TikTok](https://www.tiktok.com/@chrisdmowrey)
CSPAN,Neutral,-42,882257,-1212440,77,11458,23845098,23845098,[TikTok](https://tiktok.com/@cspanofficial)
Crooked Media,Left-Leaning,-59,851788,-2340816,116,7343,10126263,10126263,"[TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@realpodsaveamerica)"
Brian Entin,Neutral,100,842361,488848,52,16199,13182765,13182765,[TikTok](https://www.tiktok.com/@brianentin)
Pissed Magistus,Left-Leaning,76,837836,410098,17,49284,4459700,4459700,[TikTok](https://www.tiktok.com/@pissedmagistus)
Gaydar,Left-Leaning,-53,831760,-1697970,12,69313,3963600,3963600,[TikTok](https://www.tiktok.com/@gaydar.show)
FOX 9 | KMSP Minneapolis,Neutral,-34,830849,-933843,50,16617,9544336,9544336,[TikTok](https://www.tiktok.com/@fox9mn)
Alexandria Ocasio-Cortez,Left-Leaning,3,828024,-219037,7,118289,4546045,4546045,"[TikTok](https://tiktok.com/@aocinthehouse), [TikTok](https://www.tiktok.com/@aoc)"
Robert Arnold,Left-Leaning,-43,825639,-1133498,19,43455,3445366,3445366,[TikTok](https://www.tiktok.com/@defiance13)
Zeteo,Left-Leaning,30,819624,101103,120,6830,7639087,7639087,[TikTok](https://www.tiktok.com/@zeteonews)
Doxielvr,Right-Leaning,11,810243,-115199,85,9532,3510234,3510234,[TikTok](https://www.tiktok.com/@doxielvr)
Cory Booker,Left-Leaning,-45,793863,-1155322,44,18042,4712984,4712984,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
NBC New York,Neutral,-1,786802,-257094,39,20174,18896754,18896754,[TikTok](https://www.tiktok.com/@nbcnewyork)
Imani Barbarin - Crutches and Spice,Left-Leaning,58,764827,292952,102,7498,3542716,3542716,[TikTok](https://www.tiktok.com/@crutches_and_spice)
CBS New York,Neutral,287,740306,696101,82,9028,11345427,11345427,[TikTok](https://www.tiktok.com/@cbsnewyork)
Josh Helfgott,Left-Leaning,-15,733814,-476007,16,45863,6623330,6623330,[TikTok](https://tiktok.com/@joshhelfgott)
60 Minutes,Neutral,26,724800,29699,28,25886,9275200,9275200,[TikTok](https://tiktok.com/@60minutes)
The National Desk,Right-Leaning,-37,720634,-730426,469,1537,19772415,19772415,[TikTok](https://www.tiktok.com/@tndtok)
Brendo_licious,Left-Leaning,454,720107,714151,55,13093,5286607,5286607,[TikTok](https://www.tiktok.com/@brendolicious)
Jon Ossoff,Left-Leaning,,714551,,6,119092,5513760,5513760,[TikTok](https://tiktok.com/@jon)
Kate Glavan,Left-Leaning,,686388,,55,12480,2523053,2523053,[TikTok](https://www.tiktok.com/@kateglavan)
The Recount,Left-Leaning,-4,675634,-290930,99,6825,10677033,10677033,[TikTok](https://tiktok.com/@therecount)
NBC10 Boston,Neutral,16,670104,-63738,16,41882,3047813,3047813,[TikTok](https://www.tiktok.com/@nbc10boston)
Ro Khanna,Left-Leaning,133,650189,428729,28,23221,5289297,5289297,"[TikTok](https://tiktok.com/@rokhannausa), [TikTok](https://www.tiktok.com/@reprokhanna)"
slaythegop,Left-Leaning,-42,647572,-784895,19,34083,4077022,4077022,[TikTok](https://www.tiktok.com/@slaythegop)
Ding News,Right-Leaning,31,642395,65240,26,24708,5520770,5520770,[TikTok](https://www.tiktok.com/@dingnewscorp)
Taterbanditnews,Right-Leaning,2,641731,-196447,39,16455,2626353,2626353,[TikTok](https://www.tiktok.com/@sassholehitman)
Riley Gaines Barker,Right-Leaning,-42,618628,-764371,21,29458,4202100,4202100,[TikTok](https://www.tiktok.com/@rileygaines)
Pete Buttigieg,Left-Leaning,138,595640,394200,7,85091,3607700,3607700,[TikTok](https://www.tiktok.com/@petebuttigieg)
Everyone Hates Elon,Left-Leaning,,594214,,5,118843,4625603,4625603,[TikTok](https://www.tiktok.com/@peoplevselon)
Grand Ole Evan,Right-Leaning,94,583784,282617,29,20130,4631349,4631349,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Just Peachy (patrioticpeach),Right-Leaning,120,581569,342735,7,83081,5895315,5895315,[TikTok](https://www.tiktok.com/@politipeach)
Ariana Jasmine Afshar,Left-Leaning,110,578278,321515,56,10326,3870421,3870421,[TikTok](https://tiktok.com/@arianajasmine___)
Senate Strategic Communications Committee (SSCC),Left-Leaning,,576821,,19,30359,3561840,3561840,[TikTok](https://www.tiktok.com/@senateinsession)
Pullups Pasta Politics,Left-Leaning,14,562820,-99134,100,5628,3178979,3178979,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
Jeff Jackson,Left-Leaning,,560637,,2,280319,3412300,3412300,[TikTok](https://tiktok.com/@jeffjacksonnc)
Allie O’Brien,Left-Leaning,-79,558718,-1640241,21,26606,2388940,2388940,[TikTok](https://tiktok.com/@allie_202_)
Alexis and Dean,Neutral,-25,551288,-488185,33,16706,11244435,11244435,[TikTok](https://www.tiktok.com/@alexisanddean)
Brad Bernstein,Left-Leaning,-14,530012,-318007,70,7572,12290072,12290072,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
Hypocrisy Hammer,Left-Leaning,159,527840,385310,23,22950,6124326,6124326,[TikTok](https://www.tiktok.com/@hypocrisyhammer)
Maggie Reed,Left-Leaning,-25,524579,-465072,81,6476,2464013,2464013,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Olivia Julianna,Left-Leaning,-51,523553,-795568,49,10685,3151543,3151543,[TikTok](https://tiktok.com/@0liviaJulianna)
Wired,Neutral,-8,519808,-248891,52,9996,6531636,6531636,[TikTok](https://www.tiktok.com/@wired)
Conscious Lee - George Lee Jr,Left-Leaning,12,517037,-60378,55,9401,2445507,2445507,[TikTok](https://tiktok.com/@theconsciouslee)
Anthony Raimondi,Right-Leaning,-63,513111,-921131,60,8552,2673295,2673295,[TikTok](https://www.tiktok.com/@conservativeant2.0)
Saadia Mirza,Left-Leaning,150,506886,361342,34,14908,3792635,3792635,[TikTok](https://tiktok.com/@saadia___m)
Bisan  Owda,Left-Leaning,,502844,,3,167615,1603896,1603896,[TikTok](https://www.tiktok.com/@wizard_bisan1)
NBC 4 Los Angeles,Neutral,-56,496056,-815695,19,26108,6292065,6292065,[TikTok](https://www.tiktok.com/@nbcla)
Mrs. Frazzled,Left-Leaning,152,492358,351707,67,7349,2632442,2632442,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Jess Craven,Left-Leaning,64,484523,159796,63,7691,2351775,2351775,[TikTok](https://tiktok.com/@jesscraven101)
The Woke Ginger,Left-Leaning,99,479539,238077,91,5270,3446773,3446773,[TikTok](https://tiktok.com/@thewokeginger)
Head in the Office,Left-Leaning,467,479149,476164,17,28185,2801739,2801739,[TikTok](https://www.tiktok.com/@headintheoffice)
Todd,Right-Leaning,45,474112,92961,97,4888,7153890,7153890,[TikTok](https://www.tiktok.com/@toddistalking2.0)
Jimmy Kimmel Live,Left-Leaning,-6,471706,-191084,2,235853,2020600,2020600,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Amanda Tietz,Left-Leaning,-5,469829,-189061,50,9397,5258104,5258104,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Suzanne Lambert,Left-Leaning,-46,469764,-578035,55,8541,2592430,2592430,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Nikita Redkar Dumptruck,Left-Leaning,206,452612,379647,13,34816,1720895,1720895,[TikTok](https://tiktok.com/@nikitadumptruck)
Chez Chuck,Left-Leaning,163,434081,318608,25,17363,2027651,2027651,[TikTok](https://www.tiktok.com/@chezchuck)
Daily Wire,Right-Leaning,-8,430465,-191636,32,13452,4527930,4527930,[TikTok](https://tiktok.com/@dailywire)
More Magical Than Practical,Left-Leaning,599,426024,425891,2,213012,1518698,1518698,[TikTok](https://www.tiktok.com/@moremagicalthanpractical)
Koch Head,Left-Leaning,86,417410,168691,51,8185,2063312,2063312,[TikTok](https://tiktok.com/@kochead)
Claudio Vallejo,Left-Leaning,448,411084,407575,37,11110,3998303,3998303,[TikTok](https://tiktok.com/@whatsupcv)
Channel 5 with Andrew Callaghan,Left-Leaning,,409131,,20,20457,5666835,5666835,[TikTok](https://www.tiktok.com/@channel5tiktok)
Dr. Zachary Rubin,Neutral,54,406786,92820,28,14528,5412778,5412778,[TikTok](https://www.tiktok.com/@rubin_allergy)
Eric Burnett,Left-Leaning,-24,406624,-296045,18,22590,2079039,2079039,[TikTok](https://www.tiktok.com/@dr.eric.b)
Whitney Roberts,Left-Leaning,-42,406431,-460957,49,8295,1838243,1838243,[TikTok](https://www.tiktok.com/@thewokemama)
AngryMaleVet,Left-Leaning,61,403382,112353,4,100846,1798017,1798017,[TikTok](https://www.tiktok.com/@angrymalevet)
The Wall Street Journal,Neutral,-13,400152,-192285,69,5799,7317224,7317224,[TikTok](https://www.tiktok.com/@wallstreetjournal)
Xaviaer DuRousseau,Right-Leaning,-93,388988,-1302281,20,19449,2938102,2938102,[TikTok](https://www.tiktok.com/@xaviaer)
"Tom Powell, Jr.",Left-Leaning,-37,388575,-407855,572,679,3676928,3676928,[TikTok](https://tiktok.com/@tompowelljr)
Nick Muller,Left-Leaning,24,388240,3536,37,10493,2158305,2158305,[TikTok](https://www.tiktok.com/@nickmuller703)
Jordan Peterson,Right-Leaning,-4,388081,-119871,39,9951,6272615,6272615,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
